PROBE_ID_REF,GENE_IDENTIFIER,GSM12587,GSM12588,GSM12589,GSM12590,GSM12591,GSM12592,GSM12593,GSM12594,GSM12595,GSM12596,GSM12597,GSM12598,GSM12599,GSM12600,GSM12601,GSM12602,GSM12603,GSM12604,GSM12605,GSM12606
U66052_at,LINC00893,216.4,231.6,176.9,156.4,109.5,178.4,199.1,177.2,185.6,159.1,150.7,186.2,140.4,155,155.4,164.4,146.2,269.3,187.6,216.4
U66059_cds7_at,IL23A,325.1,370,440.8,913.3,722.7,515.8,367,423,691.4,586.9,341,398.9,209.4,502.1,574.1,495.5,309.4,689.2,439.1,536.9
U66061_cds3_at,PRSS3P2,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
U66075_at,GATA6,1.9,1.8,3.8,1.8,2.7,1.5,4.2,1.7,0.9,1.9,1.1,4.3,4.6,0.9,7,5.3,35.4,2.5,1.7,15.8
U66077_at,DAZ4,5,37.8,51.9,59,33.4,49.6,29.5,30.2,58.9,29.4,30.1,25.4,22.5,25.4,30.6,43.5,27.4,69.8,38,37.2
U66083_at,MAGEA9B,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
U66088_at,SLC5A5,20.5,49.9,127.6,75.4,83.9,65,75.3,92.1,103.8,68.9,19.2,100.7,104.6,58,63.2,79.6,16.2,46.4,98.7,29.3
U66198_at,FGF13,7.2,5,4.6,13,2.9,5,5.8,19.4,2,4,14.3,12.9,12.1,3.7,22.8,8.8,10.7,7.2,3.1,4.7
U66359_at,GPKOW,168.8,153.7,135.9,183.1,299.5,230.7,193.9,282.8,189,212.7,273.5,250.9,154.7,220.7,161.9,115.6,168,170.9,191.3,228.7
U66406_at,EFNB3,124.6,179.6,132.1,150.9,130.1,122.2,96.5,98.7,121.1,101.6,97.4,86.4,108.4,100.6,175.3,108.4,51.4,118.3,158.6,108.1
U66464_at,MAP4K1,1007.5,504.6,943.7,838.3,1040.1,973.5,682.8,1144.8,1625.6,1371.1,1454,1127.9,685.2,1219.1,780.9,746.6,594.1,685,776.4,703.9
U66468_at,CGREF1,10.2,9.5,11.2,28.5,5,11.3,7.4,9.2,19.7,11.3,14.7,13.4,35.6,10.4,8.3,34.1,7.8,13.6,8.8,25.2
U66469_at,CGRRF1,204.9,206,231.4,195.9,355,312.5,292.4,304.5,273.7,238.7,386.6,202.7,146.1,304.5,206,216.8,160.8,192.9,215.6,201.2
U66497_at,LEPROT,38.6,31,25.2,33.6,9,18.7,6.2,4.1,43.4,1.8,1.2,40.5,69.6,17.6,21.3,23,6,5.1,21.8,25.5
U66559_at,ALK,22.6,78.1,28,25.3,16.5,13.1,22.1,23.6,25,24.4,14.7,26.8,24.7,21.2,29,15.1,24.4,27.5,22,22.9
U66561_at,ZNF184,21.5,32.9,9.3,30.1,31,42.3,6.8,38.9,28.8,31.8,34.3,16.8,27.1,29.8,25.2,36.6,15.9,5.5,43.2,24.4
U66578_at,LPAR4,8.8,57.8,62.9,12.7,68,23.2,47,28.7,12.2,20.6,18.7,8,81.1,29.3,38.2,32.7,15.1,11.5,46.4,26.2
U66580_at,GPR21,15.9,44.2,9.4,13,6.8,8,14.8,33.3,6.7,30.7,26.3,76,8.1,10.6,8.3,7.3,8.9,7.7,9.2,4.3
U66581_at,GPR22,7.9,26,8,7.4,3.2,3.5,5.9,3,16.1,3.2,1.6,6.7,4.1,3.5,7.1,2.5,26.2,5.7,4.8,5.2
U66615_at,SMARCC1,414.7,218.9,392.4,370.3,352.6,329.4,232.3,441.9,440.4,267.1,425.8,264.2,306,298.2,386.6,416.3,378.1,305.7,426.8,381.2
U66616_at,SMARCC2,234.2,173.3,83.5,236.1,369.5,368,256,253.5,347.2,440,564.8,128.8,239.2,393.3,382.7,411.8,393.4,241.9,363.8,317.2
U66617_at,SMARCD1,265.7,196.6,359,390.3,178.5,198.3,196.5,258.6,338.6,178.2,235.1,233.7,204.3,182.1,313.6,365,185.6,149.8,262,220.1
U66618_at,SMARCD2,238.8,245.5,202.1,334.9,340.5,311.9,294.1,267.4,371.4,319.4,462.8,189.1,218.9,434.4,443.7,369.4,251.8,240.8,358,346
U66619_at,SMARCD3,876,220.2,366.9,329.6,304.9,288.5,567.9,390.5,439.9,537,778.8,535.6,362.5,850.4,226.1,258.7,301.5,185,206.9,343.9
U66661_at,MIR452,23.8,7.6,44.8,43,14.6,18.7,26.4,32,5.6,6,3,41,21.4,3.3,10.3,23.5,11.5,19,21,6.8
U66669_at,HIBCH,65,24.9,26.6,35.1,55.7,31.8,44.1,43.3,39.3,18.6,45.1,43.4,68.3,30.8,48.8,40.9,17.5,31.5,39.2,38.9
U66702_at,PTPRN2,51.6,37.1,71.3,25.4,64.2,46.8,91.5,51.4,57.9,26,40.4,81.2,42,46.3,69.9,62.9,69.5,59,40.6,48.1
U66711_rna1_s_at,LY6E,1009.8,776.4,1117.3,4086.9,877.2,811.9,760.6,1107.6,1723.3,1679.3,3338.6,963.3,1648.8,1388.4,769.3,530.1,833.2,993.9,1097.3,1025.2
U66726_at,DAZL,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
U66726_s_at,DAZL,3.6,13.1,9.2,18.4,13.3,6.3,9.9,1.2,15.8,6,16.6,40.1,6.1,17.1,13.5,2.8,12.9,2,10.7,0.9
U66828_s_at,CHKB-CPT1B,211.7,73.8,53.5,46.1,32,24.3,29.7,84.1,113.3,45.5,152.4,42.1,99.3,148.4,29.6,101.5,189.4,25.4,63.4,67.7
U66838_at,CCNA1,37.3,27.7,5.6,49.4,15.8,28.4,22,39.6,16.9,6.7,8.7,69.4,39.4,20.3,3.4,10.8,9.4,24.8,11,2.6
U66879_at,BAD,365.2,217,296.2,315,361.7,355.5,353.6,323.1,324.2,329.4,460,400.2,308.7,374.8,316.7,222.8,302.4,281.1,254.5,301.1
U67092_at,ATM,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
U67092_s_at,ATM,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
U67122_s_at,SUMO1,823.3,379.1,894.6,821.5,956.8,791.3,747.4,1075.5,813.9,465.9,796.3,384.6,493.5,536.7,684.2,769.5,379.3,453.3,784.6,662.6
U67156_at,MAP3K5,243.4,144.1,224.9,144.5,165.6,132.7,188.1,207.6,210.9,248.4,212.2,125.1,126.5,182.2,100.9,77.5,68.6,51.1,150.2,53.3
U67171_at,SEPW1,750.8,453.8,792,993.8,1330.3,1089.2,1063.2,1227.9,1145.3,876.9,1358.1,721.9,645.5,900.6,1024.1,816.1,522.4,685,979.5,613
U67191_at,EXTL1,7.4,8.8,7.7,7.9,22.2,8.6,9.8,12.3,17.4,12.7,5.2,12.8,16.7,15,11.3,3.9,24.8,10.3,12.8,5.1
U67319_at,CASP7,142.4,76.5,75,88.4,90.6,77.1,36.1,117.9,94.7,78.5,72.1,43.7,62.5,53.5,37.7,67.5,17.5,44.5,93,49.4
U67368_s_at,EXT2,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
U67369_at,GFI1,172.9,168.6,140.2,201.1,278.4,237.7,208.1,336.5,588.3,121.2,264.6,190,100.4,235.7,102.6,181.2,219.2,159.4,191.5,405.8
U67611_at,TALDO1,28.9,30.8,33.3,56.1,5,19.3,24.9,6.2,6.6,25.1,21.1,7.3,16.5,16.5,15.4,29.2,17.1,8.1,10.4,5.7
U67614_at,U67614_at,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
U67615_at,LYST,1231.5,626.3,525.9,296.4,446.9,573.2,762.9,697.6,800.4,298.9,782.9,593.7,442.3,582.3,435.8,431.8,213.9,206.6,529.3,398.7
U67674_at,SLC10A2,66.3,35.9,62.2,61.8,46.6,34.8,53.7,29.8,42.3,42.8,34.8,74.2,74.3,45.9,69.8,17.3,52.7,42.3,56.3,44.1
U67733_at,PDE2A,19.5,28.1,51.7,31.1,42.1,52.9,107.4,26.1,38.8,103.8,91,29.6,41.1,46.4,24.6,23.9,56.5,58.4,55.5,33.9
U67784_at,ACKR3,17.8,25.4,3.2,35.3,15,3.5,2.9,22.6,18.4,7.5,21.5,23.4,7.6,9.9,15.4,17,26.7,65.2,18.3,31.7
U67849_at,ST6GAL1,153.5,286,343.6,255.9,159.7,160.1,275,223.9,229.1,147.1,130.8,197.3,111.6,186.3,120.6,203.6,193.9,239.1,154.6,135.3
U67932_s_at,PDE7A,119.6,75.3,121.1,135,98.4,119.6,110.4,180.7,112.3,68.4,199.2,98.6,107,121.5,172,259.8,124,149.7,210.3,256.3
U67934_at,RPUSD2,35.3,126,80.3,69.4,69.2,53,73.3,82.8,115,117.6,102.6,125.7,7.8,59.5,56.9,99,128.5,126.9,76.8,121.9
U67963_at,MGLL,734.5,436.3,1517.6,678.1,641,630.3,2229.4,1066.7,684.4,1602,1469.6,718.2,435.8,1253.1,591,269.3,1029.5,1238,498.1,625.7
U67988_at,DLGAP1,6,8.7,7.2,6.5,1.4,3.1,4.1,1.9,4.6,2.8,8.8,10.2,6,2.2,5.7,3.3,6.2,17.3,3,22.8
U68018_at,SMAD2,345.4,275.7,445.8,269,430.1,452.9,477.6,442.5,368.7,449,590.6,213.1,284.3,699.9,424,305.6,222,215.2,491.5,201.5
U68019_at,SMAD3,258,218.2,347.5,303.1,310.7,304.2,223.8,259.5,234.1,326.7,435.9,217.4,329.8,461.5,267.3,242,143.7,155.3,232.8,211.2
U68030_at,CCR6,113.4,6.9,51.7,58.6,52.3,35.7,29,44.6,12.9,36.8,39,12.5,50.6,17,70.8,48,11.6,12.5,39.8,26
U68031_at,CCR6,3.3,27.7,1.9,4.9,5.3,1.2,2.7,2.2,1.4,2.9,8.3,65.9,28.5,1.3,3.3,1.2,8.5,6.1,7.4,2.5
U68063_at,TRA2B,893.4,387.6,501,415.3,782.4,989.9,624.3,993.1,847.1,600.8,725.8,432.2,455.1,445,923.6,710.5,312.9,240.3,958.8,436.1
U68105_s_at,PABPC1,2696.7,3181.3,3160.7,2009.2,2662.7,2854.8,2970.3,2282.8,2905.5,3454.1,3389.1,2271.9,2621,3388,2141.9,2367.3,1880.4,1749.5,2255.6,2858.4
U68111_at,PPP1R2,142.8,85.7,74.4,93.3,101.7,161.6,103.9,133.5,109.2,139.9,197.5,57.4,86.8,117.6,126.9,167.6,59.8,69.8,146.6,113.5
U68133_at,U68133,16.1,2.2,5.7,4.5,16.6,14.5,11.2,15.9,4.7,2.5,2.8,6.6,9.6,3.9,5.8,26.8,27.4,12.4,12.2,4
U68135_s_at,U68135,26.2,7.6,19.4,17.4,23.2,18.3,25.8,2.8,31.3,26,15.7,17.9,6.9,16.5,3.6,2.8,24.1,27,13.4,3.7
U68142_at,RGL2,993.3,330.6,354.3,419.1,362.8,410.5,601.7,607.8,649.7,575.9,663.4,633.6,398.6,458.2,420.3,453.9,244,249.2,545.3,349
U68162_cds1_s_at,MPL,47.7,51.9,124.9,88.4,117.2,195.6,463.3,150.5,70.7,130.1,130,61.1,39.4,101.8,99.4,49.8,77.3,164.3,69.8,71.1
U68233_at,NR1H4,11.4,9.2,13.7,29.5,29.6,21.4,9.6,14.1,31.4,19.8,11.1,23.3,43.1,26.6,8.3,4.2,26.6,24.6,18.7,29.1
U68385_at,MEIS3P1,15.4,5,6.8,6.9,7,64,20.8,38.6,18.8,17.2,28.3,53.2,36.3,28.4,12.6,42.9,12.9,34.1,26.4,32.2
U68485_at,BIN1,619,305.3,823.2,1077.8,1014.4,1042.3,418.5,1188.9,934.5,1088.4,1521.9,602.3,686.4,779.4,781.4,1190.8,521.1,856.6,609.6,943.7
U68488_at,HTR7,42.5,67.5,100.6,39.7,68.2,66.9,73.5,52.9,78.6,61.9,60,16.8,73.7,25.8,69.3,58.9,35.9,22.5,77.5,27.6
U68494_at,SLC30A1,183.3,139,159.5,147.7,181,108,122.4,216.8,253.8,107.7,290.6,241.9,143.6,220.5,138.2,156.1,120.1,106.9,190,164.8
U68536_at,ZNF24,118,75,201.4,194.4,90.9,96.9,109.6,197.7,97.6,46.4,129.2,99.3,138.7,145,182.7,157,17.6,68.9,134.9,89.7
U68566_at,HAX1,1011.7,527.7,845.8,820.8,812.1,833.3,535.1,1009.7,1145.1,621.3,1116.5,975.4,877.7,620.7,680,846.2,598.6,831.9,702.9,730.3
U68723_at,FOXN3,653.3,480.3,306.6,610,552.8,579.8,415.8,480.2,456.4,726.5,727.6,260.9,392.2,1092.4,504.8,510.9,526.9,593.8,554.5,777.3
U68727_at,PKNOX1,7.3,20.3,5.7,2.3,11.1,3.9,2.7,4.5,5.7,11.9,6.1,39.4,28.2,16.2,15.4,17.5,11.9,2.3,15.8,7.5
U69108_at,TRAF5,27,6.7,33.1,30.7,28.8,30.9,7,33.7,16.8,18.5,37.5,32.9,20.5,23.5,51.5,22.8,33.4,17.5,32,34.1
U69126_s_at,KHSRP,412,381.5,386.9,343.3,293.2,417.6,358.6,373.4,385.9,701.7,635.8,404,349,502.8,446.6,342.3,304.7,252.9,354.1,435.9
U69127_at,FUBP3,50.8,32.3,90.1,42.6,51.4,46.1,38.6,61.9,76.1,82.5,67.1,43.7,49.7,62.4,68.3,56.3,44.8,4.1,70.4,17.2
U69140_s_at,FEZ2,122.8,116.8,144.4,146.2,101,82.7,100.2,181.3,121.6,86,233.3,97.6,71.8,162.6,109.9,157.2,111.6,74.8,148,131.3
U69141_at,GCDH,177.2,139.4,166.4,177.7,175.4,231.9,154.9,145.1,209.3,175.1,260.7,219.7,163,186.6,166.6,139.7,140.7,147.5,151.2,212.3
U69263_at,LOC100506558,21.6,53.9,2.9,29.8,5.8,27.7,31.6,34.1,8.6,5.8,5.3,56,9.2,31.2,29,24.7,53.9,44,26.6,40.7
U69546_at,CELF2,416.5,232.3,229.8,371.4,432.9,587.4,531.2,601.1,302.1,458.3,494.8,173.1,263.8,542.6,327.6,423.7,329.5,331.8,567.4,380.3
U69611_at,ADAM17,113.4,41.9,1.5,87.4,23.3,74.6,61.2,83.1,102.9,169.9,62.1,16.1,63.8,135.4,39,68.6,34.8,31.1,91.3,73.4
U69645_at,ZNF32,262.5,350.7,401,513.4,537,334.4,290.1,414.7,373.4,350.4,981,376.6,308.6,531.7,489.1,191.1,281.9,322.3,424.4,336.2
U69961_at,PITX2,32.7,36.4,23,16.5,19.9,9.8,6.8,9.7,39.1,15.5,2.4,64.3,28.5,10.6,11,35.1,40.2,17.2,5.4,22.1
U70063_at,ASAH1,496.8,439,500,286.3,415.7,305.9,537.4,359.5,270.7,369.1,409.7,352.5,267.4,340.6,334,264.7,200.4,184.5,243.9,169.8
U70064_s_at,LYST,92.6,92,71.3,84.9,157.2,113.4,210.1,77.7,59.5,58.8,163.6,45.1,48.3,144.4,89.6,108.8,149.8,111.3,101.2,182.7
U70136_at,PRG4,4.8,27.2,3.3,3.2,15.1,2.4,16.5,23.1,22.5,23.6,10.9,5,2.9,24.8,2.9,4.2,30.4,4.7,3.3,11.6
U70321_at,TNFRSF14,1284.1,902.7,1107.6,1043.7,972.3,925.9,846.8,1339.2,1358.7,1076.7,1649.4,1385.1,1134.5,1392.2,835,797.7,1147.7,930.6,894.8,1116.4
U70322_at,TNPO1,53.9,210,16.2,165.6,203.1,155,158.7,129,62.1,226.1,140.5,49.1,40.9,308.2,262.1,192.9,127.9,178.3,228.5,196.6
U70323_at,ATXN2,306.6,157.2,185.7,141.7,275.4,288.3,189.3,184.4,253.5,342.3,466.2,228.1,245.6,344.6,226.1,219.9,273.4,239.2,275.1,440
U70370_at,PITX1,10.3,6.7,9.8,11,3.9,7.8,9,5,9.2,7.9,6.8,11.4,23.7,6.8,8.2,9.5,14.1,19.1,4.8,11.2
U70426_at,RGS16,97.7,131.9,92.2,109.6,97.2,95.8,126.8,71.5,99.5,64.6,98.9,108.4,57.2,83.6,122.5,92.9,74.9,95.9,84.7,83.8
U70439_s_at,ANP32B,3912.2,2623,4524.1,4121.4,4042.1,5134.3,3913.9,4144.3,4155.9,4748.3,5760.5,3280.4,3428.2,4201.3,4804,5280.1,2870.3,2565.9,3604.9,4136.2
U70451_at,MYD88,2012.7,1301.6,1378.6,1536.5,1540.3,1345.9,1806.4,1655.1,1377.2,1679.9,2383.3,1556.6,1341.7,1811.3,1357.1,1163.8,637.6,731.5,1245.4,915.6
U70660_at,ATOX1,983.6,553.7,695.2,567.1,697.3,601.1,635.6,521.2,644.5,440.9,705,659.5,765.1,496.1,474.4,508.4,567.7,428,417.9,647.9
U70663_at,KLF4,753.2,343.8,113.4,329.7,344.2,382.5,282.2,332,258.5,711.1,1233,378,432.9,1106.9,407.8,343.1,380.7,116.1,369.8,336
U70671_at,ATXN2L,564.4,433.8,613.8,597.7,691.9,1043.6,499.2,556.6,730.8,1146.1,701.5,515.9,581.5,868,643.8,593.2,413.8,447,472.3,440.7
U70732_rna1_at,GPT,209.9,55.5,228.6,158.3,66.5,135.9,184,160.6,164.2,74.2,147.7,185.7,276.4,144.9,143.2,110.9,88.7,178.9,125.8,116.8
U70735_at,COPS6,1012.2,449.5,779.2,899.7,710.9,859.6,634.2,899.5,882.3,616.8,824.2,945.6,641.6,692.4,705.2,717.6,743,668.4,648.9,875.6
U70862_at,NFIB,4.6,11.3,22,27.2,8.4,3,14.1,18.5,20.3,17.5,11.7,50.8,4.8,5.6,13.1,2.6,62.6,5.6,20.5,39.9
U70867_at,SLCO2A1,73.3,101,97.5,75,60.4,96.7,109.1,79.1,121.6,111.8,77.5,46.7,77.8,87.3,77.9,86,118.3,148.7,88.4,114.2
U70981_at,IL13RA2,4.2,7,12.1,17.2,21.3,10.6,2.2,26.8,2.9,10.3,1.7,6.4,10.4,4.4,3.2,4.4,20.1,9.1,4.3,5.6
U70987_at,DOK1,378.2,233.9,151.9,189.4,209.4,248.9,376.9,413.3,247,180.2,535.2,447.6,142,324.8,189.5,151.9,251.1,328.8,155.2,186.2
U71087_at,MAP2K5,88.8,109.6,126.1,84.9,96,95.3,82.5,77.6,152.8,100.2,119.9,83.5,102.6,114.7,92.3,87.8,58.5,96.8,77.9,84
U71088_at,MAP2K5,38.8,99.1,126.7,82,78.8,74.6,99.8,88,96,35.9,51.8,25.1,67.1,63.9,92.9,69.6,53.5,34.1,91.7,15
U71092_at,MCHR1,15.5,8.6,16.5,9.5,13.7,9.2,9.9,14,11.6,8,8,20.7,9.8,10.5,15.2,6.3,7.3,8.2,9,5.4
U71203_s_at,RIT1,195.5,184.7,155.5,220.8,159.8,262.4,338.6,257.5,178.8,180.5,224.2,160.5,100.3,195.7,256,201.2,142.8,198.5,252.8,176.2
U71207_at,EYA2,5,21.1,36.6,22.8,26.7,5.3,4.8,34.8,32.2,7.6,5.8,75.7,8.8,3.8,8,10.1,50.8,6.1,17.3,11.6
U71300_at,SNAPC3,51.6,78.2,56.5,77.2,63.4,53.9,45.6,44.5,58.7,52.9,117.6,70,63.1,83.8,84.2,78.3,65.6,72.1,78.4,91.7
U71364_at,SERPINB9,481.1,362,907.4,353.8,223,154.8,244.1,459.4,436.4,561.4,842.5,703.6,449.5,702.4,292.8,416.7,391.4,297.5,411.2,370.6
U71374_at,PEX13,56,73.2,73.4,59.2,49.1,76.2,69.7,48.8,71.2,75.6,61.6,69.2,41.9,45.7,80.4,88,92.9,86.1,82.8,46.8
U71598_at,ZNF274,163,130.6,120.2,138.9,182.8,180.1,195.7,107.1,110.2,121.3,198.6,175.1,128.3,133.1,132.3,128.4,98.2,145.8,124.7,88.5
U71601_at,ZKSCAN3,40.5,29.9,56.4,74,55.8,42.6,50.7,29,55.6,37.9,44.9,29.8,61.8,41.5,51.4,23.5,8.8,47.3,48.5,69.3
U72066_at,RBBP8,75.9,118.2,135.3,70.7,84.4,83,66.8,118.1,106.1,78,158.9,114.8,107.7,77.4,103.2,71.5,89.6,92.2,78.6,85.1
U72206_at,ARHGEF2,326.4,327.6,207,329.7,340.2,391.3,500.6,390.2,484.6,566.6,1033.5,429.6,232,893,530.5,444.5,707.5,589.2,446.8,614
U72209_at,YAF2,166.8,300.6,137.3,116.2,191,112.9,103.4,160.5,182.9,141.2,242.3,140.9,103.3,216.6,133,104.8,138.6,139.3,153,174.3
U72263_s_at,EXT2,119,188.6,222.5,155.7,134.4,154.3,143.6,235.4,230.1,122.9,218.6,92.3,127,179.7,157.1,130,152,122.2,142.8,178.5
U72342_at,PAFAH1B1,609.9,495.7,633.4,440.4,756.4,612.1,545.3,782.9,830.9,360.6,743.2,701.5,448,793.6,582.6,575,379.5,439.5,670.5,406.5
U72507_at,LPCAT3,94,137.5,117.4,112.5,126.6,112.8,101.2,89.5,116.8,130.4,98.7,146.5,58.6,130,109.9,101.6,106,130.3,68.4,109
U72508_at,LRRC23,112.5,95.2,107.1,132.3,116.9,159.9,109,83,129.4,99.4,132.6,41.5,87.4,112,141.3,129.2,121.6,113.5,107.5,197.1
U72509_s_at,LRRC23,63.7,77.6,50.2,105,58.8,79.8,83.4,65.4,109.1,69.1,72.4,10.4,110.5,92.6,98.6,85.3,139.1,118.2,94.3,117.1
U72511_at,PHB2,3222.4,1576.6,2863.1,2857.2,3353.3,3772.4,3168,2918.8,3045.9,4338.6,5787,2140.6,2332.3,3417.5,2983.4,2881.4,2621.4,2585.3,2952.1,3581.2
U72512_at,PHB2,340.4,261.2,393.9,253,230.6,226.1,221.7,217.5,349.6,278.6,250.8,301.4,279.4,209.5,359.1,281.7,289.2,269,301.2,292.8
U72514_at,EMG1,243.6,123,238.7,226.3,309.4,320.7,228.4,363,405.7,164.9,267.8,209,236.9,207.2,340,226.6,143.4,174.3,335.3,347.8
U72515_at,LPCAT3,641.6,350.2,539.6,448.2,545.5,388.9,619,564.1,527.1,343.7,635.7,602.9,479.6,635.1,609.3,538.1,336,283.7,530.4,371
U72517_at,LPCAT3,100.9,159.1,110.6,150.6,83,93.5,121.8,97.5,110.3,90.2,60.9,85,129.5,84.3,118,148.3,122.5,90.9,123.9,152.8
U72621_at,PLAGL1,47.4,40.9,26.6,22.4,32.4,43.9,28.6,52.7,36.1,45,49.2,39.4,43.7,45.2,47.8,46.2,47,31.2,33.1,28.9
U72648_s_at,ADRA2C,26.8,25,41.5,36.4,37.8,21.6,40,21.2,40.3,34.8,17.9,29.8,38.2,27.9,25.7,34.6,33.4,25.3,31.7,22.1
U72649_at,BTG2,7293.1,2680,4033.8,3118.6,2079.9,2274.2,2892.8,2396.2,2855,1887.5,2388,4358.9,1781.9,3327.7,2562.8,2522.7,1678.1,1721.5,1853.2,1736.1
U72661_at,NINJ1,1037.7,530.1,2169.2,550.4,529.5,570.1,726.2,560.7,498,375.3,771.9,560.1,583.5,1072.1,446.1,463.6,360.3,374.2,199.8,395.7
U72671_at,ICAM5,58.6,9.9,10,56.2,4.1,31.8,24.8,40.7,14.3,29.7,5.6,12.4,10.2,31.9,51,54.5,7.7,9.5,18.3,5.9
U72761_at,IPO5,263.4,115.6,317.2,290.7,300,345.2,199.5,336.8,272.1,138.4,430.6,215.7,213.5,224.2,298.6,358.9,273.8,222.5,233.5,384.1
U72882_s_at,IFI35,937.7,265.1,535.5,1109.4,583.6,446.3,312.9,731.7,609.8,557.6,687.6,599.7,760.5,733.2,362.7,357.4,326.6,275,361.3,457.4
U72935_cds3_s_at,ATRX,337.2,117.1,224.9,116.6,146.1,193.3,183.5,217.1,343.4,121.7,295.1,178.5,190.6,192.4,221.5,261.2,61.7,58.2,241.8,74.1
U72936_s_at,ATRX,304.9,164,251.7,209.4,357.2,360,277.1,354.2,462.5,314.1,351,127.9,165.8,331.1,237.8,336.8,177.3,121.1,342.9,223
U73167_cds2_s_at,NAT6,108.6,182.7,171.8,173,159,179.1,189.9,185.3,48.5,432.5,241.1,228.8,203.2,198.9,94.3,36.8,150.7,93.9,35.5,110.1
U73167_cds3_at,NAT6,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
U73167_cds4_at,HYAL3,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
U73167_cds5_at,IFRD2,433.3,195.8,420.7,433.6,498.9,362.8,370.4,439.8,394.7,605.6,609.7,466.9,498.7,382.6,368.9,401.4,203.3,250.4,415.8,305.2
U73167_cds7_at,SEMA3B-AS1,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
U73191_at,KCNJ15,209.7,77.5,17.7,34.1,31,15.8,136.2,52,52,23.6,12.2,68.7,8.3,29,40.1,28.1,5.3,5.5,19.3,22.1
U73304_rna1_at,CNR1,5.5,13.5,1.3,3.3,10.2,13.2,22.8,2.2,2.5,2.7,1.4,16.1,6.4,9.3,1,16,6.5,1.8,19.2,32.9
U73328_at,DLX4,16.2,66.4,48.2,19.7,8.9,57.1,54.3,42.8,13.7,9,47.8,8.4,7.4,31.8,9.1,23.5,41.4,19.5,54.2,33
U73330_at,U73330_at,2.9,2,0.8,2.3,5.1,4.9,0.9,0.9,0.9,2.3,2.4,1.3,4.6,2.1,0.8,11.1,0.8,13.1,0.8,0.8
U73338_at,MTR,58.9,102.3,74.5,75.1,93.9,66.7,73.4,102.5,84.3,99.1,110.7,62,87.5,78,97.6,97.8,64,69.5,96.3,87.6
U73377_at,SHC1,677.6,289.7,518.4,510.5,834.7,681.3,775.8,683.8,793.9,868.4,1060.2,534.4,510.8,1074.3,582.7,446,379.3,457.9,530.1,576.1
U73379_at,UBE2C,175.4,134.4,164.3,127.6,164.4,150.8,331.4,129,194.6,172.3,231.9,230.9,144.3,132.1,148.3,216.7,148.1,195.1,132.6,191
U73477_s_at,ANP32A,103.9,342.2,33.5,275.9,286.5,259.9,353.6,650.4,96.4,253.7,204.8,97.2,14.7,328.3,258.5,252.3,329.5,292,272,723
U73499_at,HNF1A,26.9,32.5,50.4,42,52.3,23.1,29,51.1,33.5,68.7,41.4,38.3,85.2,30.8,25.4,26.8,65.3,55.1,15.6,63.7
U73514_at,HSD17B10,1185.7,619.5,859.2,1209.2,968.5,909.3,1029.4,1249.2,1230.7,1164.7,1349.9,1611.8,908.7,1347.2,642.3,669.9,735.9,508.3,688.7,788.7
U73524_at,CLP1,191.2,162.9,237.1,376.4,303.1,210,240.2,225.5,226.2,201.1,311.1,232.3,130.5,247.1,161.9,204.5,182.9,124.5,234.1,162.6
U73682_at,CTAGE5,166.6,108,82.9,116.8,227.4,117.1,113.4,142.5,207.8,155.8,232.4,123.7,78.9,135.5,140.2,91.3,128.3,95,179.9,78.4
U73704_at,GLMN,44.2,18.6,23.1,15.9,24.7,23,13.4,26.8,37.7,31.2,30.6,37.2,11,26.3,1,13.7,66.8,40,10.9,17.1
U73737_at,MSH6,50.5,65.8,80.8,59.3,86.1,82.4,51.9,76.5,72.9,91.2,101.7,77.7,48.2,96.8,73.7,96.6,79.4,46.5,88.5,63.9
U73738_at,CAMK2D,13.5,16.5,8.7,52.5,27.8,33.9,29.7,12.7,40.5,52.3,29.9,8.9,37.6,34.7,9.8,10.3,8.1,39.9,23.5,8.6
U73799_at,DCTN1,254.1,79.2,107.3,80.3,255.4,63.4,195,115,96.9,76.7,61.8,167.3,284.6,252.9,95.1,80.1,91.3,436.9,125.8,76.4
U73824_at,EIF4G2,2270.3,996.2,1953,1523.1,2099.4,2257.7,2171.4,2179.9,1849.5,1039.2,1935.7,1169.1,1480.3,1103,1995.3,1927.3,1044.4,1159.5,1969.3,1554.4
U73843_at,ELF3,85.6,43.2,88.4,42.4,78.4,64.5,105.4,103.9,66.6,125.1,54.7,46.3,114.8,106.2,32.2,24.7,68,146.3,70.7,78.5
U73936_at,JAG1,45.3,25.5,39.6,29.3,11.1,16.8,18,25.1,27.2,16.6,12.4,11.8,30.7,23.4,16.8,25.9,9.5,22.2,15.7,19
